REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Service detail,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,TERMINATED,DECIMALS
2020-02,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170717,13.1.1.2,6214,,,0
2020-02,Northwest Territories,2016A000261,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170687,13.4.1.1,,x,,0
2020-02,Northwest Territories,2016A000261,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170689,13.5.1.1,,x,,0
2020-02,Northwest Territories,2016A000261,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170683,13.2.1.1,,x,,0
2020-02,Northwest Territories,2016A000261,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170685,13.3.1.1,,x,,0
2020-02,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170691,14.1.1.1,,F,,0
2020-02,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170718,14.1.1.2,,F,,0
2020-02,Nunavut,2016A000262,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170697,14.4.1.1,,x,,0
2020-02,Nunavut,2016A000262,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170699,14.5.1.1,,..,,0
2020-02,Nunavut,2016A000262,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170693,14.2.1.1,,x,,0
2020-02,Nunavut,2016A000262,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170695,14.3.1.1,,x,,0
2020-03,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170561,1.1.1.1,3988977,,,0
2020-03,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170701,1.1.1.2,4089010,,,0
2020-03,Canada,2016A000011124,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170567,1.4.1.1,344980,,,0
2020-03,Canada,2016A000011124,Special food services [7223],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170704,1.4.1.2,333920,,,0
2020-03,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170569,1.5.1.1,120160,,,0
2020-03,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170705,1.5.1.2,118239,,,0
2020-03,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170563,1.2.1.1,1479355,,,0
2020-03,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170702,1.2.1.2,1520462,,,0
2020-03,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170565,1.3.1.1,2044482,,,0
2020-03,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170703,1.3.1.2,2116390,,,0
2020-03,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170571,2.1.1.1,45023,,,0
2020-03,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170706,2.1.1.2,48441,,,0
2020-03,Newfoundland and Labrador,2016A000210,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170577,2.4.1.1,,x,,0
2020-03,Newfoundland and Labrador,2016A000210,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170579,2.5.1.1,,x,,0
2020-03,Newfoundland and Labrador,2016A000210,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170573,2.2.1.1,10884,,,0
2020-03,Newfoundland and Labrador,2016A000210,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170575,2.3.1.1,28908,,,0
2020-03,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170581,3.1.1.1,,F,,0
2020-03,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170707,3.1.1.2,,F,,0
2020-03,Prince Edward Island,2016A000211,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170587,3.4.1.1,,x,,0
2020-03,Prince Edward Island,2016A000211,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170589,3.5.1.1,,x,,0
2020-03,Prince Edward Island,2016A000211,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170583,3.2.1.1,,F,,0
2020-03,Prince Edward Island,2016A000211,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170585,3.3.1.1,9287,,,0
2020-03,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170591,4.1.1.1,92063,,,0
2020-03,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170708,4.1.1.2,96848,,,0
2020-03,Nova Scotia,2016A000212,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170597,4.4.1.1,8163,,,0
2020-03,Nova Scotia,2016A000212,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170599,4.5.1.1,1726,,,0
2020-03,Nova Scotia,2016A000212,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170593,4.2.1.1,26441,,,0
2020-03,Nova Scotia,2016A000212,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170595,4.3.1.1,55733,,,0
2020-03,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170601,5.1.1.1,69086,,,0
2020-03,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170709,5.1.1.2,71965,,,0
2020-03,New Brunswick,2016A000213,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170607,5.4.1.1,3371,,,0
2020-03,New Brunswick,2016A000213,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170609,5.5.1.1,2051,,,0
2020-03,New Brunswick,2016A000213,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170603,5.2.1.1,19054,,,0
2020-03,New Brunswick,2016A000213,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170605,5.3.1.1,44609,,,0
2020-03,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170611,6.1.1.1,719009,,,0
2020-03,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170710,6.1.1.2,754748,,,0
2020-03,Quebec,2016A000224,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170617,6.4.1.1,58397,,,0
2020-03,Quebec,2016A000224,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170619,6.5.1.1,29739,,,0
2020-03,Quebec,2016A000224,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170613,6.2.1.1,319040,,,0
2020-03,Quebec,2016A000224,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170615,6.3.1.1,311833,,,0
2020-03,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170621,7.1.1.1,1560532,,,0
2020-03,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170711,7.1.1.2,1588339,,,0
2020-03,Ontario,2016A000235,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170627,7.4.1.1,150621,,,0
2020-03,Ontario,2016A000235,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170629,7.5.1.1,18973,,,0
2020-03,Ontario,2016A000235,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170623,7.2.1.1,527195,,,0
2020-03,Ontario,2016A000235,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170625,7.3.1.1,863743,,,0
2020-03,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170631,8.1.1.1,128164,,,0
2020-03,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170712,8.1.1.2,126976,,,0
2020-03,Manitoba,2016A000246,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170637,8.4.1.1,12360,,,0
2020-03,Manitoba,2016A000246,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170639,8.5.1.1,,F,,0
2020-03,Manitoba,2016A000246,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170633,8.2.1.1,,F,,0
2020-03,Manitoba,2016A000246,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170635,8.3.1.1,69860,,,0
2020-03,Saskatchewan,2016A000247,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170641,9.1.1.1,110151,,,0
2020-03,Saskatchewan,2016A000247,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170713,9.1.1.2,108734,,,0
2020-03,Saskatchewan,2016A000247,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170647,9.4.1.1,6491,,,0
2020-03,Saskatchewan,2016A000247,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170649,9.5.1.1,,F,,0
2020-03,Saskatchewan,2016A000247,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170643,9.2.1.1,,F,,0
2020-03,Saskatchewan,2016A000247,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170645,9.3.1.1,63011,,,0
2020-03,Alberta,2016A000248,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170651,10.1.1.1,531119,,,0
2020-03,Alberta,2016A000248,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170714,10.1.1.2,540083,,,0
2020-03,Alberta,2016A000248,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170657,10.4.1.1,38324,,,0
2020-03,Alberta,2016A000248,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170659,10.5.1.1,,F,,0
2020-03,Alberta,2016A000248,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170653,10.2.1.1,195522,,,0
2020-03,Alberta,2016A000248,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170655,10.3.1.1,285578,,,0
2020-03,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170661,11.1.1.1,708973,,,0
2020-03,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170715,11.1.1.2,726423,,,0
2020-03,British Columbia,2016A000259,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170667,11.4.1.1,62345,,,0
2020-03,British Columbia,2016A000259,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170669,11.5.1.1,47444,,,0
2020-03,British Columbia,2016A000259,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170663,11.2.1.1,292948,,,0
2020-03,British Columbia,2016A000259,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170665,11.3.1.1,306235,,,0
2020-03,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170671,12.1.1.1,4530,,,0
2020-03,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170716,12.1.1.2,4425,,,0
2020-03,Yukon,2016A000260,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170677,12.4.1.1,,x,,0
2020-03,Yukon,2016A000260,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170679,12.5.1.1,,x,,0
2020-03,Yukon,2016A000260,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170673,12.2.1.1,,x,,0
2020-03,Yukon,2016A000260,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170675,12.3.1.1,,x,,0
2020-03,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170681,13.1.1.1,4447,,,0
2020-03,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170717,13.1.1.2,3972,,,0
2020-03,Northwest Territories,2016A000261,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170687,13.4.1.1,,x,,0
2020-03,Northwest Territories,2016A000261,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170689,13.5.1.1,,x,,0
2020-03,Northwest Territories,2016A000261,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170683,13.2.1.1,,x,,0
2020-03,Northwest Territories,2016A000261,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170685,13.3.1.1,,x,,0
2020-03,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170691,14.1.1.1,1313,,,0
2020-03,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170718,14.1.1.2,1210,,,0
2020-03,Nunavut,2016A000262,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170697,14.4.1.1,,x,,0
2020-03,Nunavut,2016A000262,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170699,14.5.1.1,,..,,0
2020-03,Nunavut,2016A000262,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170693,14.2.1.1,,x,,0
2020-03,Nunavut,2016A000262,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170695,14.3.1.1,,x,,0
2020-04,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170561,1.1.1.1,2418315,,,0
2020-04,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170701,1.1.1.2,2460985,,,0
2020-04,Canada,2016A000011124,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170567,1.4.1.1,143213,,,0
2020-04,Canada,2016A000011124,Special food services [7223],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170704,1.4.1.2,141891,,,0
2020-04,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170569,1.5.1.1,,F,,0
2020-04,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170705,1.5.1.2,,F,,0
2020-04,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170563,1.2.1.1,644539,,,0
2020-04,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170702,1.2.1.2,668249,,,0
2020-04,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170565,1.3.1.1,1608347,,,0
2020-04,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170703,1.3.1.2,1630975,,,0
2020-04,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170571,2.1.1.1,30078,,,0
2020-04,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170706,2.1.1.2,33007,,,0
2020-04,Newfoundland and Labrador,2016A000210,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170577,2.4.1.1,,x,,0
2020-04,Newfoundland and Labrador,2016A000210,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170579,2.5.1.1,,x,,0
2020-04,Newfoundland and Labrador,2016A000210,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170573,2.2.1.1,4557,,,0
2020-04,Newfoundland and Labrador,2016A000210,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170575,2.3.1.1,24246,,,0
2020-04,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170581,3.1.1.1,,F,,0
2020-04,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170707,3.1.1.2,,F,,0
2020-04,Prince Edward Island,2016A000211,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170587,3.4.1.1,,x,,0
2020-04,Prince Edward Island,2016A000211,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170589,3.5.1.1,,x,,0
2020-04,Prince Edward Island,2016A000211,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170583,3.2.1.1,,F,,0
2020-04,Prince Edward Island,2016A000211,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170585,3.3.1.1,8833,,,0
2020-04,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170591,4.1.1.1,55971,,,0
2020-04,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170708,4.1.1.2,59870,,,0
2020-04,Nova Scotia,2016A000212,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170597,4.4.1.1,2539,,,0
2020-04,Nova Scotia,2016A000212,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170599,4.5.1.1,,F,,0
2020-04,Nova Scotia,2016A000212,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170593,4.2.1.1,9821,,,0
2020-04,Nova Scotia,2016A000212,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170595,4.3.1.1,43559,,,0
2020-04,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170601,5.1.1.1,51833,,,0
2020-04,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170709,5.1.1.2,54343,,,0
2020-04,New Brunswick,2016A000213,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170607,5.4.1.1,1217,,,0
2020-04,New Brunswick,2016A000213,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170609,5.5.1.1,206,,,0
2020-04,New Brunswick,2016A000213,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170603,5.2.1.1,11577,,,0
2020-04,New Brunswick,2016A000213,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170605,5.3.1.1,38833,,,0
2020-04,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170611,6.1.1.1,403944,,,0
2020-04,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170710,6.1.1.2,403255,,,0
2020-04,Quebec,2016A000224,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170617,6.4.1.1,24355,,,0
2020-04,Quebec,2016A000224,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170619,6.5.1.1,3367,,,0
2020-04,Quebec,2016A000224,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170613,6.2.1.1,138918,,,0
2020-04,Quebec,2016A000224,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170615,6.3.1.1,237305,,,0
2020-04,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170621,7.1.1.1,928258,,,0
2020-04,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170711,7.1.1.2,938027,,,0
2020-04,Ontario,2016A000235,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170627,7.4.1.1,55926,,,0
2020-04,Ontario,2016A000235,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170629,7.5.1.1,,F,,0
2020-04,Ontario,2016A000235,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170623,7.2.1.1,227687,,,0
2020-04,Ontario,2016A000235,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170625,7.3.1.1,642097,,,0
2020-04,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170631,8.1.1.1,88721,,,0
